post_id,text,post_text,shared_text,original_text,time,timestamp,image,image_lowquality,images,images_description,images_lowquality,images_lowquality_description,video,video_duration_seconds,video_height,video_id,video_quality,video_size_MB,video_thumbnail,video_watches,video_width,likes,comments,shares,post_url,link,links,user_id,username,user_url,is_live,factcheck,shared_post_id,shared_time,shared_user_id,shared_username,shared_post_url,available,comments_full,reactors,w3_fb_url,reactions,reaction_count,with,page_id,sharers,image_id,image_ids,was_live,fetched_time
5418682118251935,Vô tình cả mà ._.,Vô tình cả mà ._.,,,2022-06-29 13:57:18,1656511038,https://scontent-sin6-1.xx.fbcdn.net/v/t39.30808-6/291323781_5418680811585399_8975914327525748399_n.png?_nc_cat=111&ccb=1-7&_nc_sid=5f2048&efg=eyJpIjoidCJ9&_nc_ohc=W5TSZWKGv98AX9O577N&_nc_ht=scontent-sin6-1.xx&oh=00_AfBS1ggkpcwRRXGWYG4SzBoZRYx9i6Lh_H8jVxYuoO7pyQ&oe=65624011,https://scontent-sin6-1.xx.fbcdn.net/v/t39.30808-6/291323781_5418680811585399_8975914327525748399_n.png?stp=dst-png_p320x320&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&efg=eyJpIjoidCJ9&_nc_ohc=W5TSZWKGv98AX9O577N&_nc_ht=scontent-sin6-1.xx&oh=00_AfD4fXziX7ZzWNhY-5gPKIq5IG1LaKWzEWwHuwTqDemdAw&oe=65624011,['https://scontent-sin6-1.xx.fbcdn.net/v/t39.30808-6/291323781_5418680811585399_8975914327525748399_n.png?_nc_cat=111&ccb=1-7&_nc_sid=5f2048&efg=eyJpIjoidCJ9&_nc_ohc=W5TSZWKGv98AX9O577N&_nc_ht=scontent-sin6-1.xx&oh=00_AfBS1ggkpcwRRXGWYG4SzBoZRYx9i6Lh_H8jVxYuoO7pyQ&oe=65624011'],['No photo description available.'],['https://scontent-sin6-1.xx.fbcdn.net/v/t39.30808-6/291323781_5418680811585399_8975914327525748399_n.png?stp=dst-png_p320x320&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&efg=eyJpIjoidCJ9&_nc_ohc=W5TSZWKGv98AX9O577N&_nc_ht=scontent-sin6-1.xx&oh=00_AfD4fXziX7ZzWNhY-5gPKIq5IG1LaKWzEWwHuwTqDemdAw&oe=65624011'],['No photo description available.'],,,,,,,,,,3663,66,2,https://facebook.com/vebay69/posts/5418682118251935,,"[{'link': '/story.php?story_fbid=pfbid0EaE6rJi3LmQcuvXfBC7r6jGtg7pwDv44TueM2cX6S72MiBDCMZhbD6iGBjbdAqYgl&id=772954189491441&eav=AfYrCtlBMw_iKR9EaQn_GxMqJVX0LciR5Pw0AgG5xhqSOOwaOWuF445l3U-ue6FPFMA&m_entstream_source=timeline&_ft_=encrypted_tracking_data.0AY_LP6RZKdRwiKvHU9kYyDDqqBSWqa1XIvpchjMLkqSkESu6vfiYW4i-J3azlQn7z74hBA8lKaoWFVsZWencV3nIwxv9GWW40qtXV2eT6z0zkPA2DPOwVuIyxn1J9IxJ3w0icyM4T5XPe8P9k7xiQCVoFmQ8sTUaZz5qDwrtL9ZOnwu7oNqpy7ueXw3X5U_w9WFtEg0_uB54ZSb52DwrqzCUlhfNf_vSfZVnzAA-Mxc-TO2ZTZnjnzalIrLV3P0f96498UNvChp5TtFLpD4yHmoCFm5atLja1Zr7K9lJt-LVRFoOuGc1IZHtL36qTf4Of9Eo6_vvIqPIPP_HDd-jY5YIJI249L6DTkz8TwJuCJr0cj0XrnkoIqZorPCxB0WvgHTOkmwAmpIlO962wj0atL1kawOWCgFJ0Vanz1lbKAPRK8Elo1lO9twFUd_vA8oH72x6ZjBVzX0p2LFEhQORtk7kY66mjxWoawHSAXSt0UAcaaltXimhigsOaBbx_Z8x6rO5iocQSYPxEa1rlBMhbp6GlMs1xGJv7Gl6IRdV-iw01utTRqKsLYC0ESPznPySOK8Cs79jTRjjZjeVhPQw7cAG6IOFpa-tBsvWoCkO92gvwN5TmuSBReIunhXj7p2PnJ6w__IBjTMVAxcoopUiYzfnt0Cw-prSAV5ocvyaxryCxFVWcgb5P_CDMDtQYCktHZVMhQML-xg53UmDzkiskU7gWm9Q3XQioG2oOBC9jMVe-TuixtgvVFetH9RSdg3n6jtazHisHmHuI8enSP4fAZIzr96FxsI1_R8pMerHAueHPeVj6IzGNfdhpytAFUcihvHt89Bwugz4x0bmlEuQlM_AXlUrwpQPFC1odxF0IlZnqfF9QXG0DAubwOjFKsqOMNNrJxAvKlIXHC7wc0lJOCfBjK04rP1y-rL17ZxZpR5UmYeum8Xx0-5ZRFDUV9kTVEgBGHwBIm-6iO9wYFKeQM3SN1MdAOdB-TiY4Z_vQbcyrsuaqy8YSRphLV5HRIYgSLSjkF1p0tG3ChVYbnI2imft2z8z8hiRvDKk5Ma99sL8-3rCgUZnHH94icX_xCQORmWO79GQPYB6zAihsvU6fR_TvfmQoZ7jU0fYTP49NEeOq4EgMAXQ3ov4JcwUJwlviHeQFb5gm3ujMyK0cGEghjwxEuc0LaJawdV2zHJ9P0aykx0FPQdNJWBPnmq-2-88T-JZS4n1RfbvqGkmjvbWACw0lP85WYSJQZUYYBngQVqWkl_FAER81m9MlQO-yLkkOfi1c8Bm1hBstbCYLlZCVhfgJuDIfTsSidxhbakgNE2LWlnkhwyTPXHAr4Bk7AHs1TND2gNU-Z_2ySR087Oi8XTkivv8RUuUarTbQ63mUGGz3KTbqV-jt_PD7L_yzFMB5rdtUuis9S8ijHD0xAKxU2MK9556TamJeiLBr5RrY8ES-w&__tn__=%2As%2As-R&paipv=0', 'text': ''}, {'link': 'https://m.facebook.com/vebay69/photos/a.772957799491080/5418680818252065/?type=3&source=48&_ft_=encrypted_tracking_data.0AY_LP6RZKdRwiKvHU9kYyDDqqBSWqa1XIvpchjMLkqSkESu6vfiYW4i-J3azlQn7z74hBA8lKaoWFVsZWencV3nIwxv9GWW40qtXV2eT6z0zkPA2DPOwVuIyxn1J9IxJ3w0icyM4T5XPe8P9k7xiQCVoFmQ8sTUaZz5qDwrtL9ZOnwu7oNqpy7ueXw3X5U_w9WFtEg0_uB54ZSb52DwrqzCUlhfNf_vSfZVnzAA-Mxc-TO2ZTZnjnzalIrLV3P0f96498UNvChp5TtFLpD4yHmoCFm5atLja1Zr7K9lJt-LVRFoOuGc1IZHtL36qTf4Of9Eo6_vvIqPIPP_HDd-jY5YIJI249L6DTkz8TwJuCJr0cj0XrnkoIqZorPCxB0WvgHTOkmwAmpIlO962wj0atL1kawOWCgFJ0Vanz1lbKAPRK8Elo1lO9twFUd_vA8oH72x6ZjBVzX0p2LFEhQORtk7kY66mjxWoawHSAXSt0UAcaaltXimhigsOaBbx_Z8x6rO5iocQSYPxEa1rlBMhbp6GlMs1xGJv7Gl6IRdV-iw01utTRqKsLYC0ESPznPySOK8Cs79jTRjjZjeVhPQw7cAG6IOFpa-tBsvWoCkO92gvwN5TmuSBReIunhXj7p2PnJ6w__IBjTMVAxcoopUiYzfnt0Cw-prSAV5ocvyaxryCxFVWcgb5P_CDMDtQYCktHZVMhQML-xg53UmDzkiskU7gWm9Q3XQioG2oOBC9jMVe-TuixtgvVFetH9RSdg3n6jtazHisHmHuI8enSP4fAZIzr96FxsI1_R8pMerHAueHPeVj6IzGNfdhpytAFUcihvHt89Bwugz4x0bmlEuQlM_AXlUrwpQPFC1odxF0IlZnqfF9QXG0DAubwOjFKsqOMNNrJxAvKlIXHC7wc0lJOCfBjK04rP1y-rL17ZxZpR5UmYeum8Xx0-5ZRFDUV9kTVEgBGHwBIm-6iO9wYFKeQM3SN1MdAOdB-TiY4Z_vQbcyrsuaqy8YSRphLV5HRIYgSLSjkF1p0tG3ChVYbnI2imft2z8z8hiRvDKk5Ma99sL8-3rCgUZnHH94icX_xCQORmWO79GQPYB6zAihsvU6fR_TvfmQoZ7jU0fYTP49NEeOq4EgMAXQ3ov4JcwUJwlviHeQFb5gm3ujMyK0cGEghjwxEuc0LaJawdV2zHJ9P0aykx0FPQdNJWBPnmq-2-88T-JZS4n1RfbvqGkmjvbWACw0lP85WYSJQZUYYBngQVqWkl_FAER81m9MlQO-yLkkOfi1c8Bm1hBstbCYLlZCVhfgJuDIfTsSidxhbakgNE2LWlnkhwyTPXHAr4Bk7AHs1TND2gNU-Z_2ySR087Oi8XTkivv8RUuUarTbQ63mUGGz3KTbqV-jt_PD7L_yzFMB5rdtUuis9S8ijHD0xAKxU2MK9556TamJeiLBr5RrY8ES-w&__tn__=EH-R&paipv=0&eav=AfakHDCc2XllxanXFP1nPikyzC9It495-TXe_-UtEpiZxhIP_Gbu5v7mQnWsKa6e0h8', 'text': ''}]",772954189491441,Vẽ bậy,https://facebook.com/vebay69?_ft_=encrypted_tracking_data.0AY_LP6RZKdRwiKvHU9kYyDDqqBSWqa1XIvpchjMLkqSkESu6vfiYW4i-J3azlQn7z74hBA8lKaoWFVsZWencV3nIwxv9GWW40qtXV2eT6z0zkPA2DPOwVuIyxn1J9IxJ3w0icyM4T5XPe8P9k7xiQCVoFmQ8sTUaZz5qDwrtL9ZOnwu7oNqpy7ueXw3X5U_w9WFtEg0_uB54ZSb52DwrqzCUlhfNf_vSfZVnzAA-Mxc-TO2ZTZnjnzalIrLV3P0f96498UNvChp5TtFLpD4yHmoCFm5atLja1Zr7K9lJt-LVRFoOuGc1IZHtL36qTf4Of9Eo6_vvIqPIPP_HDd-jY5YIJI249L6DTkz8TwJuCJr0cj0XrnkoIqZorPCxB0WvgHTOkmwAmpIlO962wj0atL1kawOWCgFJ0Vanz1lbKAPRK8Elo1lO9twFUd_vA8oH72x6ZjBVzX0p2LFEhQORtk7kY66mjxWoawHSAXSt0UAcaaltXimhigsOaBbx_Z8x6rO5iocQSYPxEa1rlBMhbp6GlMs1xGJv7Gl6IRdV-iw01utTRqKsLYC0ESPznPySOK8Cs79jTRjjZjeVhPQw7cAG6IOFpa-tBsvWoCkO92gvwN5TmuSBReIunhXj7p2PnJ6w__IBjTMVAxcoopUiYzfnt0Cw-prSAV5ocvyaxryCxFVWcgb5P_CDMDtQYCktHZVMhQML-xg53UmDzkiskU7gWm9Q3XQioG2oOBC9jMVe-TuixtgvVFetH9RSdg3n6jtazHisHmHuI8enSP4fAZIzr96FxsI1_R8pMerHAueHPeVj6IzGNfdhpytAFUcihvHt89Bwugz4x0bmlEuQlM_AXlUrwpQPFC1odxF0IlZnqfF9QXG0DAubwOjFKsqOMNNrJxAvKlIXHC7wc0lJOCfBjK04rP1y-rL17ZxZpR5UmYeum8Xx0-5ZRFDUV9kTVEgBGHwBIm-6iO9wYFKeQM3SN1MdAOdB-TiY4Z_vQbcyrsuaqy8YSRphLV5HRIYgSLSjkF1p0tG3ChVYbnI2imft2z8z8hiRvDKk5Ma99sL8-3rCgUZnHH94icX_xCQORmWO79GQPYB6zAihsvU6fR_TvfmQoZ7jU0fYTP49NEeOq4EgMAXQ3ov4JcwUJwlviHeQFb5gm3ujMyK0cGEghjwxEuc0LaJawdV2zHJ9P0aykx0FPQdNJWBPnmq-2-88T-JZS4n1RfbvqGkmjvbWACw0lP85WYSJQZUYYBngQVqWkl_FAER81m9MlQO-yLkkOfi1c8Bm1hBstbCYLlZCVhfgJuDIfTsSidxhbakgNE2LWlnkhwyTPXHAr4Bk7AHs1TND2gNU-Z_2ySR087Oi8XTkivv8RUuUarTbQ63mUGGz3KTbqV-jt_PD7L_yzFMB5rdtUuis9S8ijHD0xAKxU2MK9556TamJeiLBr5RrY8ES-w&__tn__=C-R&paipv=0&eav=AfbuM8chtN44HnUN_4rSnZ46xaLC5rQ7e5rCjzx3AKC7Y16-Vr7wXNTXfUClvhhVeNA,False,,,,,,,True,,[],https://www.facebook.com/vebay69/posts/5418682118251935,"{'like': 3663, 'haha': 390, 'sad': 1}",4054,,772954189491441,,5418680818252065,['5418680818252065'],False,2023-11-21 08:17:47.489224
